Emotions,Path
happy,./Audio_Song_Actors_01-24/Actor_04/03-02-03-02-01-02-04.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-02-02-02-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-01-01-02-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-02-01-02-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-02-01-01-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-01-02-01-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-01-02-02-05.wav
neutral,./Audio_Song_Actors_01-24/Actor_05/03-02-01-01-02-02-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-01-02-01-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-02-01-01-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-01-01-02-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-02-02-02-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-01-01-02-05.wav
neutral,./Audio_Song_Actors_01-24/Actor_05/03-02-01-01-01-01-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-02-02-02-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-01-02-01-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-02-01-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-02-01-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-01-02-01-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-02-02-02-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-02-02-01-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-01-01-01-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-01-01-02-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-02-02-01-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-01-01-01-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-02-01-02-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-01-02-02-05.wav
neutral,./Audio_Song_Actors_01-24/Actor_05/03-02-01-01-02-01-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-01-02-01-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-01-02-02-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-02-01-02-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-02-01-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-01-01-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-02-02-01-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-01-01-01-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-01-01-02-05.wav
fear,./Audio_Song_Actors_01-24/Actor_05/03-02-06-02-02-02-05.wav
angry,./Audio_Song_Actors_01-24/Actor_05/03-02-05-02-02-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-01-02-02-05.wav
sad,./Audio_Song_Actors_01-24/Actor_05/03-02-04-02-01-02-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-02-01-02-05.wav
happy,./Audio_Song_Actors_01-24/Actor_05/03-02-03-01-02-02-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-02-02-01-05.wav
neutral,./Audio_Song_Actors_01-24/Actor_05/03-02-01-01-01-02-05.wav
calm,./Audio_Song_Actors_01-24/Actor_05/03-02-02-01-01-01-05.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-02-02-02-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-01-01-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-02-01-01-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-02-01-02-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-01-02-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-01-02-01-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-01-02-01-06.wav
neutral,./Audio_Song_Actors_01-24/Actor_06/03-02-01-01-02-02-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-02-01-01-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-01-01-02-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-02-02-02-06.wav
neutral,./Audio_Song_Actors_01-24/Actor_06/03-02-01-01-01-01-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-01-01-02-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-02-02-02-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-01-02-01-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-02-01-01-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-02-01-01-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-01-02-01-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-02-02-01-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-02-02-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-01-01-02-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-01-01-01-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-02-02-01-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-01-01-01-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-02-01-02-06.wav
neutral,./Audio_Song_Actors_01-24/Actor_06/03-02-01-01-02-01-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-01-02-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-01-02-02-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-01-02-01-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-02-01-01-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-02-01-02-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-01-01-01-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-02-02-01-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-01-01-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-01-01-01-06.wav
angry,./Audio_Song_Actors_01-24/Actor_06/03-02-05-02-02-01-06.wav
fear,./Audio_Song_Actors_01-24/Actor_06/03-02-06-02-02-02-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-01-02-02-06.wav
sad,./Audio_Song_Actors_01-24/Actor_06/03-02-04-02-01-02-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-02-01-02-06.wav
happy,./Audio_Song_Actors_01-24/Actor_06/03-02-03-01-02-02-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-02-02-01-06.wav
calm,./Audio_Song_Actors_01-24/Actor_06/03-02-02-01-01-01-06.wav
neutral,./Audio_Song_Actors_01-24/Actor_06/03-02-01-01-01-02-06.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-01-02-01-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-01-02-02-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-02-01-02-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-02-01-01-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-01-01-02-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-02-02-02-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-02-02-02-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-01-01-02-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-02-01-01-07.wav
neutral,./Audio_Song_Actors_01-24/Actor_07/03-02-01-01-02-02-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-01-02-01-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-02-01-01-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-01-02-01-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-02-02-02-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-01-01-02-07.wav
neutral,./Audio_Song_Actors_01-24/Actor_07/03-02-01-01-01-01-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-01-01-01-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-01-01-02-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-02-02-02-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-02-02-01-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-01-02-01-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-02-01-01-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-01-02-02-07.wav
neutral,./Audio_Song_Actors_01-24/Actor_07/03-02-01-01-02-01-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-02-01-02-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-01-01-01-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-02-02-01-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-02-02-01-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-01-01-01-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-02-01-02-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-02-01-01-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-01-02-01-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-01-02-02-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-02-01-02-07.wav
sad,./Audio_Song_Actors_01-24/Actor_07/03-02-04-01-02-02-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-02-02-02-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-02-02-01-07.wav
angry,./Audio_Song_Actors_01-24/Actor_07/03-02-05-01-01-01-07.wav
fear,./Audio_Song_Actors_01-24/Actor_07/03-02-06-01-01-02-07.wav
neutral,./Audio_Song_Actors_01-24/Actor_07/03-02-01-01-01-02-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-01-01-01-07.wav
calm,./Audio_Song_Actors_01-24/Actor_07/03-02-02-02-02-01-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-01-02-02-07.wav
happy,./Audio_Song_Actors_01-24/Actor_07/03-02-03-02-01-02-07.wav
neutral,./Audio_Song_Actors_01-24/Actor_08/03-02-01-01-01-02-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-01-01-01-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-02-02-01-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-01-02-02-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-02-01-02-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-02-01-02-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-01-02-02-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-02-02-02-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-02-02-01-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-01-01-01-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-01-01-02-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-02-02-01-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-01-01-01-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-02-01-02-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-02-01-01-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-01-02-01-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-01-02-02-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-01-02-02-08.wav
neutral,./Audio_Song_Actors_01-24/Actor_08/03-02-01-01-02-01-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-02-01-02-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-01-01-01-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-02-02-01-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-01-01-01-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-01-01-02-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-02-02-02-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-02-02-01-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-01-02-01-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-02-01-01-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-02-01-01-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-01-02-01-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-02-02-02-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-01-01-02-08.wav
neutral,./Audio_Song_Actors_01-24/Actor_08/03-02-01-01-01-01-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-02-02-02-08.wav
happy,./Audio_Song_Actors_01-24/Actor_08/03-02-03-01-01-02-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-02-01-01-08.wav
neutral,./Audio_Song_Actors_01-24/Actor_08/03-02-01-01-02-02-08.wav
calm,./Audio_Song_Actors_01-24/Actor_08/03-02-02-01-02-01-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-01-02-01-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-01-02-02-08.wav
fear,./Audio_Song_Actors_01-24/Actor_08/03-02-06-02-01-02-08.wav
angry,./Audio_Song_Actors_01-24/Actor_08/03-02-05-02-01-01-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-01-01-02-08.wav
sad,./Audio_Song_Actors_01-24/Actor_08/03-02-04-02-02-02-08.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-02-01-02-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-01-02-02-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-02-02-01-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-01-01-01-09.wav
neutral,./Audio_Song_Actors_01-24/Actor_09/03-02-01-01-01-02-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-01-01-02-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-01-01-01-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-02-02-01-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-02-02-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-01-02-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-02-01-02-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-01-02-02-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-01-02-01-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-02-01-01-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-02-01-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-01-01-01-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-02-02-01-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-02-02-01-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-01-01-01-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-02-01-02-09.wav
neutral,./Audio_Song_Actors_01-24/Actor_09/03-02-01-01-02-01-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-01-02-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-02-01-01-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-01-02-01-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-02-02-01-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-02-02-02-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-01-01-02-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-01-01-01-09.wav
neutral,./Audio_Song_Actors_01-24/Actor_09/03-02-01-01-01-01-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-01-01-02-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-02-02-02-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-01-02-01-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-02-01-01-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-01-02-01-09.wav
neutral,./Audio_Song_Actors_01-24/Actor_09/03-02-01-01-02-02-09.wav
calm,./Audio_Song_Actors_01-24/Actor_09/03-02-02-02-01-01-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-01-01-02-09.wav
happy,./Audio_Song_Actors_01-24/Actor_09/03-02-03-02-02-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-02-02-02-09.wav
sad,./Audio_Song_Actors_01-24/Actor_09/03-02-04-01-01-02-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-02-01-01-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-02-01-02-09.wav
fear,./Audio_Song_Actors_01-24/Actor_09/03-02-06-01-02-02-09.wav
angry,./Audio_Song_Actors_01-24/Actor_09/03-02-05-01-02-01-09.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-01-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-02-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-02-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-01-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-01-01-02-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-02-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-02-02-02-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-02-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-01-10.wav
neutral,./Audio_Song_Actors_01-24/Actor_10/03-02-01-01-02-02-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-01-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-02-01-01-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-01-02-01-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-02-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-02-10.wav
neutral,./Audio_Song_Actors_01-24/Actor_10/03-02-01-01-01-01-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-01-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-02-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-02-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-01-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-01-02-01-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-02-01-01-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-01-02-02-10.wav
neutral,./Audio_Song_Actors_01-24/Actor_10/03-02-01-01-02-01-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-02-01-02-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-01-01-01-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-02-02-01-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-02-02-01-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-01-01-01-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-02-01-02-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-02-01-01-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-01-02-01-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-01-02-02-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-02-01-02-10.wav
sad,./Audio_Song_Actors_01-24/Actor_10/03-02-04-01-02-02-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-02-02-02-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-02-02-01-10.wav
angry,./Audio_Song_Actors_01-24/Actor_10/03-02-05-01-01-01-10.wav
fear,./Audio_Song_Actors_01-24/Actor_10/03-02-06-01-01-02-10.wav
neutral,./Audio_Song_Actors_01-24/Actor_10/03-02-01-01-01-02-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-01-01-01-10.wav
calm,./Audio_Song_Actors_01-24/Actor_10/03-02-02-02-02-01-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-01-02-02-10.wav
happy,./Audio_Song_Actors_01-24/Actor_10/03-02-03-02-01-02-10.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-02-02-02-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-01-01-02-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-02-01-01-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-02-01-02-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-01-02-02-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-01-02-01-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-01-02-01-11.wav
neutral,./Audio_Song_Actors_01-24/Actor_11/03-02-01-01-02-02-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-02-01-01-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-01-01-02-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-02-02-02-11.wav
neutral,./Audio_Song_Actors_01-24/Actor_11/03-02-01-01-01-01-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-01-01-02-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-02-02-02-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-01-02-01-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-02-01-01-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-02-01-01-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-01-02-01-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-02-02-01-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-02-02-02-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-01-01-02-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-01-01-01-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-02-02-01-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-01-01-01-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-02-01-02-11.wav
neutral,./Audio_Song_Actors_01-24/Actor_11/03-02-01-01-02-01-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-01-02-02-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-01-02-02-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-01-02-01-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-02-01-01-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-02-01-02-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-01-01-01-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-02-02-01-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-01-01-02-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-01-01-01-11.wav
angry,./Audio_Song_Actors_01-24/Actor_11/03-02-05-02-02-01-11.wav
fear,./Audio_Song_Actors_01-24/Actor_11/03-02-06-02-02-02-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-01-02-02-11.wav
sad,./Audio_Song_Actors_01-24/Actor_11/03-02-04-02-01-02-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-02-01-02-11.wav
happy,./Audio_Song_Actors_01-24/Actor_11/03-02-03-01-02-02-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-02-02-01-11.wav
calm,./Audio_Song_Actors_01-24/Actor_11/03-02-02-01-01-01-11.wav
neutral,./Audio_Song_Actors_01-24/Actor_11/03-02-01-01-01-02-11.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-02-02-02-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-01-01-02-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-02-01-02-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-02-01-01-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-01-02-01-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-01-02-02-12.wav
neutral,./Audio_Song_Actors_01-24/Actor_12/03-02-01-01-02-02-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-01-02-01-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-02-01-01-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-01-01-02-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-02-02-02-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-01-01-02-12.wav
neutral,./Audio_Song_Actors_01-24/Actor_12/03-02-01-01-01-01-12.wav
calm,./Audio_Song_Actors_01-24/Actor_12/03-02-02-02-02-02-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-01-02-01-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-02-01-01-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-02-01-01-12.wav
sad,./Audio_Song_Actors_01-24/Actor_12/03-02-04-01-02-01-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-02-02-02-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-02-02-01-12.wav
fear,./Audio_Song_Actors_01-24/Actor_12/03-02-06-01-01-01-12.wav
angry,./Audio_Song_Actors_01-24/Actor_12/03-02-05-01-01-02-12.wav
happy,./Audio_Song_Actors_01-24/Actor_12/03-02-03-02-02-01-12.wav
